Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1946,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,8010,9910,9410,2022-02-09
2091,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,9000,9400,9200,2022-02-09
2092,Ratlam,Sailana,Cotton,MECH-1,FAQ,7000,8300,7650,2022-02-09
2166,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,5600,9870,8900,2022-02-09
2284,Chhindwara,Saunsar,Cotton,H4,FAQ,9202,9950,9750,2022-02-09
2427,Badwani,Sendhwa,Cotton,H4,FAQ,4600,10170,9425,2022-02-09
2531,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,8700,10500,9600,2022-02-09
42,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,8500,8000,2022-02-10
134,Badwani,Anjad,Cotton,Other,FAQ,3000,9400,8900,2022-02-10
293,Khargone,Badwaha,Cotton,Other,FAQ,5505,10040,9485,2022-02-10
345,Badwani,Badwani,Cotton,H4,FAQ,7500,7700,7500,2022-02-10
402,Badwani,Balwadi,Cotton,Other,FAQ,7700,8000,8000,2022-02-10
496,Khargone,Bhikangaon,Cotton,H4,FAQ,6001,10440,8675,2022-02-10
593,Dhar,Dhamnod,Cotton,Desi,FAQ,6000,9985,8640,2022-02-10
696,Dhar,Gandhwani,Cotton,Other,FAQ,7050,10500,10250,2022-02-10
832,Jhabua,Jhabua,Cotton,Desi,FAQ,7715,9975,8845,2022-02-10
967,Alirajpur,Jobat,Cotton,Other,FAQ,8000,9500,9500,2022-02-10
1031,Khargone,Karhi,Cotton,Other,FAQ,7570,9660,9560,2022-02-10
1135,Khandwa,Khandwa,Cotton,Other,FAQ,7000,10495,9320,2022-02-10
1215,Khargone,Khargone,Cotton,Other,FAQ,6000,10095,8700,2022-02-10
1340,Badwani,Khetia,Cotton,H4,FAQ,7200,11900,9280,2022-02-10
1471,Dhar,Kukshi,Cotton,H4,FAQ,4905,10205,9550,2022-02-10
1561,Dhar,Manawar,Cotton,Other,FAQ,7600,9825,9000,2022-02-10
1619,Khandwa,Pandhana,Cotton,Other,FAQ,7805,9445,8800,2022-02-10
1886,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,8001,9000,8500,2022-02-10
1944,Ratlam,Ratlam,Cotton,Other,FAQ,9800,10410,10000,2022-02-10
1945,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,10000,10000,10000,2022-02-10
2090,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,9000,11085,9800,2022-02-10
2283,Chhindwara,Saunsar,Cotton,H4,FAQ,9497,9900,9700,2022-02-10
2426,Badwani,Sendhwa,Cotton,H4,FAQ,7705,10100,9350,2022-02-10
2530,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,8000,10000,9000,2022-02-10
41,Alirajpur,Alirajpur,Cotton,Desi,FAQ,6000,8000,7000,2022-02-11
133,Badwani,Anjad,Cotton,Other,FAQ,6000,9410,8700,2022-02-11
292,Khargone,Badwaha,Cotton,Other,FAQ,5000,10000,9430,2022-02-11
495,Khargone,Bhikangaon,Cotton,H4,FAQ,6000,10512,8700,2022-02-11
592,Dhar,Dhamnod,Cotton,Desi,FAQ,6950,10070,8805,2022-02-11
695,Dhar,Gandhwani,Cotton,Other,FAQ,6900,10900,10000,2022-02-11
831,Jhabua,Jhabua,Cotton,Desi,FAQ,8025,9950,8988,2022-02-11
966,Alirajpur,Jobat,Cotton,Other,FAQ,8400,10900,8500,2022-02-11
1030,Khargone,Karhi,Cotton,Other,FAQ,6380,9140,8380,2022-02-11
1134,Khandwa,Khandwa,Cotton,Other,FAQ,7000,10565,9255,2022-02-11
1214,Khargone,Khargone,Cotton,Other,FAQ,5500,10295,8700,2022-02-11
1339,Badwani,Khetia,Cotton,H4,FAQ,7295,11845,9358,2022-02-11
1470,Dhar,Kukshi,Cotton,H4,FAQ,6800,10000,9575,2022-02-11
1560,Dhar,Manawar,Cotton,Other,FAQ,8500,10000,9000,2022-02-11
1774,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7800,8000,7868,2022-02-11
1775,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,8700,10000,9007,2022-02-11
1776,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,8000,9700,8911,2022-02-11
1885,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,8500,9100,9000,2022-02-11
1942,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,7400,10610,9800,2022-02-11
1943,Ratlam,Ratlam,Cotton,Other,FAQ,8500,9900,9100,2022-02-11
2089,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,8500,10918,9709,2022-02-11
2165,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,5500,9905,8900,2022-02-11
2282,Chhindwara,Saunsar,Cotton,H4,FAQ,9505,9925,9750,2022-02-11
2425,Badwani,Sendhwa,Cotton,H4,FAQ,6900,10210,9425,2022-02-11
2529,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,8800,10700,9750,2022-02-11
40,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,9000,7500,2022-02-12
132,Badwani,Anjad,Cotton,Other,FAQ,7740,9500,8900,2022-02-12
203,Dhar,Badnawar,Cotton,DCH-32 (Ginned),FAQ,8502,9503,8700,2022-02-12
344,Badwani,Badwani,Cotton,H4,FAQ,7300,9400,9400,2022-02-12
494,Khargone,Bhikangaon,Cotton,H4,FAQ,6600,10600,8750,2022-02-12
694,Dhar,Gandhwani,Cotton,Other,FAQ,7070,10900,10270,2022-02-12
830,Jhabua,Jhabua,Cotton,Desi,FAQ,8200,9915,9058,2022-02-12
965,Alirajpur,Jobat,Cotton,Other,FAQ,8300,10935,9000,2022-02-12
1029,Khargone,Karhi,Cotton,Other,FAQ,6600,9150,8400,2022-02-12
1213,Khargone,Khargone,Cotton,Other,FAQ,6000,10405,8700,2022-02-12
1338,Badwani,Khetia,Cotton,H4,FAQ,7800,11900,9366,2022-02-12
1469,Dhar,Kukshi,Cotton,H4,FAQ,9200,9600,9300,2022-02-12
1559,Dhar,Manawar,Cotton,Other,FAQ,9100,9270,9250,2022-02-12
1659,Chhindwara,Pandhurna,Cotton,Other,FAQ,10050,10051,10051,2022-02-12
1771,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,7000,9850,9131,2022-02-12
1772,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,8890,10000,9108,2022-02-12
1773,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7950,8000,7983,2022-02-12
2088,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,9280,9800,9540,2022-02-12
2164,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,5500,10300,9000,2022-02-12
2281,Chhindwara,Saunsar,Cotton,H4,FAQ,9200,9950,9750,2022-02-12
2424,Badwani,Sendhwa,Cotton,H4,FAQ,4600,10151,9300,2022-02-12
2528,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,8500,10500,9500,2022-02-12
39,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7500,7500,7500,2022-02-13
202,Dhar,Badnawar,Cotton,DCH-32 (Ginned),FAQ,9300,9900,9800,2022-02-13
291,Khargone,Badwaha,Cotton,Other,FAQ,7500,9300,9300,2022-02-13
493,Khargone,Bhikangaon,Cotton,H4,FAQ,6700,10800,8850,2022-02-13
693,Dhar,Gandhwani,Cotton,Other,FAQ,10000,10000,10000,2022-02-13
828,Jhabua,Jhabua,Cotton,Desi,FAQ,8500,9325,8913,2022-02-13
829,Jhabua,Jhabua,Cotton,Other,FAQ,9000,9300,9150,2022-02-13
964,Alirajpur,Jobat,Cotton,Other,FAQ,8000,9300,8600,2022-02-13
1468,Dhar,Kukshi,Cotton,H4,FAQ,6800,9500,7000,2022-02-13
1558,Dhar,Manawar,Cotton,Other,FAQ,9400,9500,9500,2022-02-13
1769,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,9000,9500,9218,2022-02-13
1770,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,9000,10000,9416,2022-02-13
1884,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,9500,9600,9550,2022-02-13
2163,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,5500,10300,9000,2022-02-13
2423,Badwani,Sendhwa,Cotton,H4,FAQ,8325,10205,9150,2022-02-13
2527,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,8800,10500,9650,2022-02-13
38,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,9000,8500,2022-02-14
131,Badwani,Anjad,Cotton,Other,FAQ,5500,9680,9100,2022-02-14
290,Khargone,Badwaha,Cotton,Other,FAQ,5500,10250,9525,2022-02-14
401,Badwani,Balwadi,Cotton,Other,FAQ,9500,9500,9500,2022-02-14
492,Khargone,Bhikangaon,Cotton,H4,FAQ,6750,10800,8850,2022-02-14
591,Dhar,Dhamnod,Cotton,Desi,FAQ,5505,10070,8805,2022-02-14
692,Dhar,Gandhwani,Cotton,Other,FAQ,9690,10875,10611,2022-02-14
827,Jhabua,Jhabua,Cotton,Desi,FAQ,8200,9875,9038,2022-02-14
963,Alirajpur,Jobat,Cotton,Other,FAQ,7550,12000,9000,2022-02-14
1028,Khargone,Karhi,Cotton,Other,FAQ,6710,9860,8890,2022-02-14
1133,Khandwa,Khandwa,Cotton,Other,FAQ,7000,10309,8860,2022-02-14
1212,Khargone,Khargone,Cotton,Other,FAQ,6500,10505,8900,2022-02-14
1337,Badwani,Khetia,Cotton,H4,FAQ,7500,11925,9375,2022-02-14
1467,Dhar,Kukshi,Cotton,H4,FAQ,6755,10000,9595,2022-02-14
1557,Dhar,Manawar,Cotton,Other,FAQ,9000,10200,9000,2022-02-14
1618,Khandwa,Pandhana,Cotton,Other,FAQ,7500,8555,7890,2022-02-14
1767,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,9300,9300,9300,2022-02-14
1768,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,8900,9510,9221,2022-02-14
1883,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,6500,9200,9000,2022-02-14
1940,Ratlam,Ratlam,Cotton,Other,FAQ,7000,9600,8900,2022-02-14
1941,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,9310,11360,9900,2022-02-14
2087,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,9001,10500,9750,2022-02-14
2162,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,6130,10120,9400,2022-02-14
2280,Chhindwara,Saunsar,Cotton,H4,FAQ,8800,10100,9800,2022-02-14
2422,Badwani,Sendhwa,Cotton,H4,FAQ,7800,10850,9400,2022-02-14
2526,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,8800,10500,9650,2022-02-14
37,Alirajpur,Alirajpur,Cotton,Desi,FAQ,6000,8500,8000,2022-02-15
289,Khargone,Badwaha,Cotton,Other,FAQ,5500,9950,9305,2022-02-15
400,Badwani,Balwadi,Cotton,Other,FAQ,9431,9500,9450,2022-02-15
590,Dhar,Dhamnod,Cotton,Desi,FAQ,6000,10045,8855,2022-02-15
691,Dhar,Gandhwani,Cotton,Other,FAQ,10000,10500,10250,2022-02-15
826,Jhabua,Jhabua,Cotton,Desi,FAQ,8600,9900,9250,2022-02-15
962,Alirajpur,Jobat,Cotton,Other,FAQ,7500,11901,9300,2022-02-15
1027,Khargone,Karhi,Cotton,Other,FAQ,6890,9810,8800,2022-02-15
1132,Khandwa,Khandwa,Cotton,Other,FAQ,7000,10380,8870,2022-02-15
1211,Khargone,Khargone,Cotton,Other,FAQ,6000,10305,8850,2022-02-15
1336,Badwani,Khetia,Cotton,H4,FAQ,7500,10445,9400,2022-02-15
1466,Dhar,Kukshi,Cotton,H4,FAQ,6000,10000,9495,2022-02-15
1556,Dhar,Manawar,Cotton,Other,FAQ,8500,11050,10000,2022-02-15
1617,Khandwa,Pandhana,Cotton,Other,FAQ,7819,7866,7819,2022-02-15
1765,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,9350,11000,9832,2022-02-15
1766,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,9490,9505,9499,2022-02-15
1938,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,10000,11510,10610,2022-02-15
1939,Ratlam,Ratlam,Cotton,Other,FAQ,9900,10410,10150,2022-02-15
2086,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,8500,10895,9685,2022-02-15
2161,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,6110,10025,9100,2022-02-15
2279,Chhindwara,Saunsar,Cotton,H4,FAQ,9107,10025,9750,2022-02-15
2421,Badwani,Sendhwa,Cotton,H4,FAQ,8171,10150,9600,2022-02-15
2525,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,9000,11000,10000,2022-02-15
130,Badwani,Anjad,Cotton,Other,FAQ,6010,9200,8400,2022-02-16
201,Dhar,Badnawar,Cotton,DCH-32 (Ginned),FAQ,9400,10550,9897,2022-02-16
288,Khargone,Badwaha,Cotton,Other,FAQ,8500,9850,9850,2022-02-16
343,Badwani,Badwani,Cotton,H4,FAQ,7000,7200,7000,2022-02-16
399,Badwani,Balwadi,Cotton,Other,FAQ,9450,9500,9500,2022-02-16
690,Dhar,Gandhwani,Cotton,Other,FAQ,10000,10000,10000,2022-02-16
825,Jhabua,Jhabua,Cotton,Desi,FAQ,9700,10320,10010,2022-02-16
961,Alirajpur,Jobat,Cotton,Other,FAQ,8000,9400,9000,2022-02-16
1465,Dhar,Kukshi,Cotton,H4,FAQ,6900,9700,8300,2022-02-16
1555,Dhar,Manawar,Cotton,Other,FAQ,9200,9700,9680,2022-02-16
1762,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,9500,9700,9642,2022-02-16
1763,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,8900,9820,9607,2022-02-16
1764,Jhabua,Petlawad,Cotton,MECH-1,FAQ,8000,8000,8000,2022-02-16
1882,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,8300,9800,9500,2022-02-16
2085,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,8400,10855,9627,2022-02-16
2278,Chhindwara,Saunsar,Cotton,H4,FAQ,9250,10050,9750,2022-02-16
2420,Badwani,Sendhwa,Cotton,H4,FAQ,7050,10600,9600,2022-02-16
2524,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,9100,11000,10500,2022-02-16
36,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,8000,8000,2022-02-17
129,Badwani,Anjad,Cotton,Other,FAQ,6510,9000,8660,2022-02-17
287,Khargone,Badwaha,Cotton,Other,FAQ,5000,10160,9390,2022-02-17
398,Badwani,Balwadi,Cotton,Other,FAQ,9500,9500,9500,2022-02-17
491,Khargone,Bhikangaon,Cotton,H4,FAQ,6600,10500,8750,2022-02-17
589,Dhar,Dhamnod,Cotton,Desi,FAQ,5505,10505,8825,2022-02-17
689,Dhar,Gandhwani,Cotton,Other,FAQ,7800,10900,10150,2022-02-17
824,Jhabua,Jhabua,Cotton,Desi,FAQ,9000,9995,9498,2022-02-17
960,Alirajpur,Jobat,Cotton,Other,FAQ,8000,11901,8500,2022-02-17
1026,Khargone,Karhi,Cotton,Other,FAQ,7210,9600,9000,2022-02-17
1131,Khandwa,Khandwa,Cotton,Other,FAQ,7500,10300,8800,2022-02-17
1210,Khargone,Khargone,Cotton,Other,FAQ,6000,10255,8800,2022-02-17
1335,Badwani,Khetia,Cotton,H4,FAQ,7500,10400,9330,2022-02-17
1464,Dhar,Kukshi,Cotton,H4,FAQ,6500,10000,9475,2022-02-17
1554,Dhar,Manawar,Cotton,Other,FAQ,7100,9850,8500,2022-02-17
1616,Khandwa,Pandhana,Cotton,Other,FAQ,7777,7960,7960,2022-02-17
1760,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,8100,11000,9767,2022-02-17
1761,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,8100,11000,9752,2022-02-17
1881,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,9650,9700,9680,2022-02-17
1936,Ratlam,Ratlam,Cotton,Other,FAQ,8900,10300,9300,2022-02-17
1937,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,9500,11500,10600,2022-02-17
2084,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,8900,11001,9950,2022-02-17
2160,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,5400,10045,9100,2022-02-17
2277,Chhindwara,Saunsar,Cotton,H4,FAQ,9300,10050,9800,2022-02-17
2419,Badwani,Sendhwa,Cotton,H4,FAQ,6085,9811,9600,2022-02-17
2523,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,9100,11000,10500,2022-02-17
35,Alirajpur,Alirajpur,Cotton,Desi,FAQ,6000,9500,8000,2022-02-18
128,Badwani,Anjad,Cotton,Other,FAQ,6500,9110,8100,2022-02-18
286,Khargone,Badwaha,Cotton,Other,FAQ,6110,10200,9530,2022-02-18
397,Badwani,Balwadi,Cotton,Other,FAQ,8500,9000,9000,2022-02-18
490,Khargone,Bhikangaon,Cotton,H4,FAQ,6500,10050,8800,2022-02-18
588,Dhar,Dhamnod,Cotton,Desi,FAQ,6800,10205,8705,2022-02-18
688,Dhar,Gandhwani,Cotton,Other,FAQ,7950,10890,10250,2022-02-18
823,Jhabua,Jhabua,Cotton,Desi,FAQ,9500,10210,9855,2022-02-18
959,Alirajpur,Jobat,Cotton,Other,FAQ,8000,9800,9500,2022-02-18
1025,Khargone,Karhi,Cotton,Other,FAQ,6310,9400,8210,2022-02-18
1130,Khandwa,Khandwa,Cotton,Other,FAQ,7355,10050,8500,2022-02-18
1209,Khargone,Khargone,Cotton,Other,FAQ,6000,10505,8900,2022-02-18
1334,Badwani,Khetia,Cotton,H4,FAQ,7800,11700,9400,2022-02-18
1463,Dhar,Kukshi,Cotton,H4,FAQ,6705,10000,9635,2022-02-18
1553,Dhar,Manawar,Cotton,Other,FAQ,8000,10650,10650,2022-02-18
1615,Khandwa,Pandhana,Cotton,Other,FAQ,7628,9368,7628,2022-02-18
1757,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,9490,11000,10498,2022-02-18
1758,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,9400,9790,9558,2022-02-18
1759,Jhabua,Petlawad,Cotton,MECH-1,FAQ,8000,8050,8025,2022-02-18
1880,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,8200,9700,9300,2022-02-18
1934,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,9750,10900,10250,2022-02-18
1935,Ratlam,Ratlam,Cotton,Other,FAQ,8600,8600,8600,2022-02-18
2083,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,8500,10895,9697,2022-02-18
2276,Chhindwara,Saunsar,Cotton,H4,FAQ,9200,10080,9850,2022-02-18
2418,Badwani,Sendhwa,Cotton,H4,FAQ,7550,10250,9800,2022-02-18
2522,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,9500,11200,10350,2022-02-18
34,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,9000,8000,2022-02-19
127,Badwani,Anjad,Cotton,Other,FAQ,6330,9611,8800,2022-02-19
285,Khargone,Badwaha,Cotton,Other,FAQ,5100,9895,9400,2022-02-19
489,Khargone,Bhikangaon,Cotton,H4,FAQ,6491,10411,8700,2022-02-19
587,Dhar,Dhamnod,Cotton,Desi,FAQ,6995,10200,8895,2022-02-19
687,Dhar,Gandhwani,Cotton,Other,FAQ,7500,10500,10225,2022-02-19
822,Jhabua,Jhabua,Cotton,Desi,FAQ,8300,10250,9275,2022-02-19
958,Alirajpur,Jobat,Cotton,Other,FAQ,8000,11801,9000,2022-02-19
1024,Khargone,Karhi,Cotton,Other,FAQ,7450,9010,8060,2022-02-19
1129,Khandwa,Khandwa,Cotton,Other,FAQ,6280,10609,8820,2022-02-19
1208,Khargone,Khargone,Cotton,Other,FAQ,6000,10300,8900,2022-02-19
1333,Badwani,Khetia,Cotton,H4,FAQ,8020,10485,9242,2022-02-19
1462,Dhar,Kukshi,Cotton,H4,FAQ,7195,10000,9800,2022-02-19
1552,Dhar,Manawar,Cotton,Other,FAQ,9501,11000,11000,2022-02-19
1658,Chhindwara,Pandhurna,Cotton,Other,FAQ,8700,10100,10000,2022-02-19
1755,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,8000,11000,9588,2022-02-19
1756,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,9150,11000,9737,2022-02-19
1933,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,9500,10595,9990,2022-02-19
2082,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,9400,10101,9750,2022-02-19
2159,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,5500,10005,9000,2022-02-19
2275,Chhindwara,Saunsar,Cotton,H4,FAQ,9308,10050,9850,2022-02-19
2417,Badwani,Sendhwa,Cotton,H4,FAQ,5901,10610,9550,2022-02-19
2521,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,9300,11300,10300,2022-02-19
33,Alirajpur,Alirajpur,Cotton,Desi,FAQ,8000,8000,8000,2022-02-20
126,Badwani,Anjad,Cotton,Other,FAQ,1500,1800,1700,2022-02-20
200,Dhar,Badnawar,Cotton,DCH-32 (Ginned),FAQ,9015,10450,10000,2022-02-20
284,Khargone,Badwaha,Cotton,Other,FAQ,5725,9753,9753,2022-02-20
488,Khargone,Bhikangaon,Cotton,H4,FAQ,6901,10400,8750,2022-02-20
686,Dhar,Gandhwani,Cotton,Other,FAQ,8000,8000,8000,2022-02-20
821,Jhabua,Jhabua,Cotton,Desi,FAQ,8100,10300,9200,2022-02-20
957,Alirajpur,Jobat,Cotton,Other,FAQ,8000,11902,9500,2022-02-20
1461,Dhar,Kukshi,Cotton,H4,FAQ,6500,9300,7000,2022-02-20
1753,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,9400,9600,9504,2022-02-20
1754,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,9100,9790,9583,2022-02-20
1879,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,8300,10000,9000,2022-02-20
2081,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,7600,11800,9700,2022-02-20
2158,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,5300,9805,8700,2022-02-20
2416,Badwani,Sendhwa,Cotton,H4,FAQ,6001,9900,9800,2022-02-20
2520,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,9300,11200,10500,2022-02-20
32,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,7800,7800,2022-02-21
125,Badwani,Anjad,Cotton,Other,FAQ,8900,9500,9500,2022-02-21
283,Khargone,Badwaha,Cotton,Other,FAQ,5025,9805,9390,2022-02-21
487,Khargone,Bhikangaon,Cotton,H4,FAQ,6000,10270,8550,2022-02-21
586,Dhar,Dhamnod,Cotton,Desi,FAQ,5500,10300,8805,2022-02-21
685,Dhar,Gandhwani,Cotton,Other,FAQ,8000,10900,10300,2022-02-21
820,Jhabua,Jhabua,Cotton,Desi,FAQ,8600,10250,9425,2022-02-21
956,Alirajpur,Jobat,Cotton,Other,FAQ,7500,9500,8000,2022-02-21
1023,Khargone,Karhi,Cotton,Other,FAQ,7310,9600,8600,2022-02-21
1128,Khandwa,Khandwa,Cotton,Other,FAQ,6500,10545,8925,2022-02-21
1207,Khargone,Khargone,Cotton,Other,FAQ,6000,10475,8900,2022-02-21
1332,Badwani,Khetia,Cotton,H4,FAQ,8100,11700,9230,2022-02-21
1460,Dhar,Kukshi,Cotton,H4,FAQ,7060,10000,9600,2022-02-21
1551,Dhar,Manawar,Cotton,Other,FAQ,8000,10500,8000,2022-02-21
1614,Khandwa,Pandhana,Cotton,Other,FAQ,7391,8800,8300,2022-02-21
1657,Chhindwara,Pandhurna,Cotton,Other,FAQ,9100,10100,9500,2022-02-21
1751,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,8400,9640,9366,2022-02-21
1752,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,9300,11000,9759,2022-02-21
1932,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,9700,10700,10200,2022-02-21
2080,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,8200,12200,10200,2022-02-21
2274,Chhindwara,Saunsar,Cotton,H4,FAQ,9500,10050,9850,2022-02-21
2415,Badwani,Sendhwa,Cotton,H4,FAQ,6001,10320,9625,2022-02-21
2519,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,9000,12000,10500,2022-02-21
31,Alirajpur,Alirajpur,Cotton,Desi,FAQ,6000,6000,6000,2022-02-22
282,Khargone,Badwaha,Cotton,Other,FAQ,4500,9765,9350,2022-02-22
684,Dhar,Gandhwani,Cotton,Other,FAQ,8850,10900,10050,2022-02-22
819,Jhabua,Jhabua,Cotton,Desi,FAQ,8641,10300,9471,2022-02-22
955,Alirajpur,Jobat,Cotton,Other,FAQ,8000,10000,8800,2022-02-22
1022,Khargone,Karhi,Cotton,Other,FAQ,6510,9620,9010,2022-02-22
1127,Khandwa,Khandwa,Cotton,Other,FAQ,7000,10001,8660,2022-02-22
1206,Khargone,Khargone,Cotton,Other,FAQ,6000,10460,8900,2022-02-22
1331,Badwani,Khetia,Cotton,H4,FAQ,8800,10300,9200,2022-02-22
1459,Dhar,Kukshi,Cotton,H4,FAQ,6855,10000,9600,2022-02-22
1550,Dhar,Manawar,Cotton,Other,FAQ,8000,10300,10300,2022-02-22
1613,Khandwa,Pandhana,Cotton,Other,FAQ,7600,7600,7600,2022-02-22
1656,Chhindwara,Pandhurna,Cotton,Other,FAQ,9851,9851,9851,2022-02-22
1749,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,9000,9000,9000,2022-02-22
1750,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,8000,11000,9534,2022-02-22
1930,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,8500,10510,10000,2022-02-22
1931,Ratlam,Ratlam,Cotton,Other,FAQ,8260,9000,8510,2022-02-22
2079,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,9141,9460,9300,2022-02-22
2157,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,5500,9995,8800,2022-02-22
2273,Chhindwara,Saunsar,Cotton,H4,FAQ,9203,11090,10050,2022-02-22
2414,Badwani,Sendhwa,Cotton,H4,FAQ,7311,10250,8261,2022-02-22
2518,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,9100,11500,9600,2022-02-22
30,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,7600,7000,2022-02-23
124,Badwani,Anjad,Cotton,Other,FAQ,9100,9550,9300,2022-02-23
281,Khargone,Badwaha,Cotton,Other,FAQ,4500,9525,8805,2022-02-23
396,Badwani,Balwadi,Cotton,Other,FAQ,6000,8500,7600,2022-02-23
486,Khargone,Bhikangaon,Cotton,H4,FAQ,6520,10250,8500,2022-02-23
683,Dhar,Gandhwani,Cotton,Other,FAQ,7801,10500,10100,2022-02-23
818,Jhabua,Jhabua,Cotton,Desi,FAQ,8300,10000,9150,2022-02-23
954,Alirajpur,Jobat,Cotton,Other,FAQ,7400,10000,9200,2022-02-23
